MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
8.0,82.0,74.0,21.833333333333332,18.416666666666668,8.0,65.0,87.0,22.0,82.16666666666667,5.916666666666664,87.0,15.9994,207.2,191.20059999999998,49.739977,45.619411500000005,15.9994,54.8,1234.93,1180.13,340.7225,341.38374999999996,54.8,11.0,16.0,5.0,14.833333333333334,1.4166666666666663,16.0,2.0,6.0,4.0,3.0,1.1666666666666667,2.0,66.0,146.0,80.0,92.66666666666667,31.11111111111111,66.0,1.93,3.44,1.51,2.8874999999999997,0.6445833333333334,3.44,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,4.0,4.0,3.0,1.1666666666666667,4.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,14.0,14.0,1.1666666666666667,2.138888888888889,0.0,5.0,28.0,23.0,8.5,4.083333333333333,6.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,4.0,4.0,2.0,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.1666666666666665,0.5833333333333334,2.0,9.105,28.11,19.005,14.137123015866665,5.870810185177777,9.105,0.0,1.625,1.625,0.2708333333333333,0.4513888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,225.0,223.0,63.583333333333336,80.70833333333333,12.0
8.0,47.0,39.0,31.2,18.560000000000002,8.0,62.0,87.0,25.0,73.2,11.040000000000001,65.0,15.9994,107.8682,91.86880000000001,70.83104,43.865312,15.9994,54.8,1828.05,1773.25,881.5020000000001,661.3616,54.8,10.0,16.0,6.0,12.8,2.56,11.0,2.0,5.0,3.0,3.8,1.44,2.0,66.0,145.0,79.0,112.2,36.96,66.0,1.93,3.44,1.51,2.588,0.6816,1.93,0.0,2.0,2.0,1.2,0.64,1.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,0.0,10.0,10.0,6.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.8,2.2399999999999998,6.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.64,1.0,9.105,16.33,7.224999999999998,13.056000000000001,3.160799999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,139.8,102.24,12.0
8.0,47.0,39.0,25.75,17.75,8.0,65.0,87.0,22.0,78.375,10.03125,87.0,15.9994,107.8682,91.86880000000001,57.815475,41.816075,15.9994,54.8,1234.93,1180.13,626.74875,571.94875,54.8,11.0,16.0,5.0,14.0,2.25,16.0,2.0,5.0,3.0,3.375,1.375,2.0,66.0,145.0,79.0,102.25,36.25,66.0,1.93,3.44,1.51,2.71625,0.72375,3.44,1.0,2.0,1.0,1.625,0.46875,2.0,0.0,4.0,4.0,2.375,1.78125,4.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,9.0,3.0,6.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,3.0,3.0,1.375,1.03125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.75,0.5625,2.0,9.105,22.175,13.07,13.448125,4.343124999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,111.125,99.125,12.0
46.0,47.0,1.0,46.75,0.375,47.0,62.0,65.0,3.0,64.25,1.125,65.0,106.42,107.8682,1.4482,107.50615,0.5430749999999982,107.8682,1234.93,1828.05,593.1199999999999,1383.21,222.41999999999996,1234.93,10.0,11.0,1.0,10.75,0.375,11.0,5.0,5.0,0.0,5.0,0.0,5.0,139.0,145.0,6.0,143.5,2.25,145.0,1.93,2.2,0.27000000000000024,1.9975,0.10125000000000012,1.93,0.0,1.0,1.0,0.75,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,1.0,10.75,0.375,11.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,14.41,16.33,1.9199999999999982,15.849999999999998,0.7199999999999998,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
8.0,47.0,39.0,27.125,19.125,8.0,56.0,87.0,31.0,74.875,12.125,87.0,15.9994,107.8682,91.86880000000001,61.084025,45.084625,15.9994,54.8,2607.0,2552.2,816.37375,761.57375,54.8,8.0,16.0,8.0,13.125,2.875,16.0,2.0,5.0,3.0,3.5,1.5,2.0,66.0,146.0,80.0,105.625,39.625,66.0,1.93,3.44,1.51,2.71875,0.72125,3.44,1.0,2.0,1.0,1.5,0.5,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,4.625,4.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.125,2.15625,6.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,3.0,3.0,0.375,0.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.875,0.65625,2.0,9.105,16.33,7.224999999999998,12.364999999999998,3.259999999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,114.625,102.625,12.0
8.0,53.0,45.0,28.0,20.0,8.0,65.0,96.0,31.0,78.58333333333333,11.319444444444445,87.0,15.9994,126.90447,110.90507000000001,63.52015583333334,47.52075583333334,15.9994,54.8,1234.93,1180.13,574.1916666666667,550.6152777777778,54.8,11.0,17.0,6.0,14.0,2.5,16.0,2.0,5.0,3.0,3.5,1.5,2.0,66.0,145.0,79.0,105.0,39.0,66.0,1.93,3.44,1.51,2.7458333333333336,0.6941666666666667,3.44,1.0,2.0,1.0,1.5833333333333333,0.48611111111111116,2.0,0.0,5.0,5.0,2.4166666666666665,2.013888888888889,4.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,11.0,9.0,3.0,6.0,0.0,1.0,1.0,0.4166666666666667,0.486111111111111,0.0,0.0,2.0,2.0,1.0833333333333333,0.9166666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5,0.5,2.0,9.105,43.015,33.91,14.941249999999998,5.83625,9.105,0.0,1.062,1.062,0.08850000000000001,0.16225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,105.08333333333333,99.93055555555556,12.0
16.0,53.0,37.0,42.45454545454545,9.619834710743802,47.0,65.0,96.0,31.0,74.81818181818181,12.49586776859504,65.0,32.065,126.90447,94.83947,97.54694,23.811614545454542,107.8682,386.85,1234.93,848.08,926.8118181818182,392.1504132231405,1234.93,11.0,17.0,6.0,13.0,2.5454545454545454,11.0,3.0,5.0,2.0,4.636363636363637,0.5950413223140494,5.0,105.0,145.0,40.0,136.63636363636363,11.504132231404965,145.0,1.93,2.66,0.7300000000000002,2.180909090909091,0.31933884297520676,1.93,1.0,2.0,1.0,1.3636363636363635,0.4628099173553719,1.0,0.0,5.0,5.0,1.6363636363636365,2.0826446280991733,0.0,0.0,10.0,10.0,8.181818181818182,2.9752066115702487,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,11.0,11.181818181818182,2.115702479338843,11.0,0.0,1.0,1.0,0.6363636363636364,0.4628099173553719,1.0,0.0,2.0,2.0,0.5454545454545454,0.6942148760330578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.1818181818181819,0.2975206611570248,1.0,16.33,43.015,26.685000000000002,22.90125,8.36340909090909,16.33,0.0,2.202,2.202,0.5934545454545455,0.7553057851239671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,167.54545454545453,73.12396694214875,225.0
16.0,47.0,31.0,32.714285714285715,14.326530612244897,47.0,65.0,88.0,23.0,76.21428571428571,11.214285714285714,65.0,32.065,107.8682,75.8032,73.02778571428571,35.11095918367347,107.8682,388.36,1234.93,846.57,861.7621428571429,405.7732653061225,1234.93,11.0,16.0,5.0,13.428571428571429,2.4285714285714284,11.0,3.0,5.0,2.0,4.071428571428571,0.9285714285714286,5.0,105.0,145.0,40.0,126.0,19.0,145.0,1.93,2.58,0.6500000000000001,2.2264285714285714,0.303061224489796,1.93,1.0,2.0,1.0,1.5,0.5,1.0,0.0,4.0,4.0,1.9285714285714286,1.9285714285714286,0.0,0.0,10.0,10.0,5.714285714285714,4.8979591836734695,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,9.142857142857142,2.693877551020408,11.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,3.0,3.0,1.0714285714285714,1.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.5714285714285714,0.5714285714285714,1.0,16.33,25.786875,9.456875,20.800446428571426,4.470446428571429,16.33,0.0,2.202,2.202,0.9437142857142857,1.0785306122448979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,154.35714285714286,72.3061224489796,225.0
33.0,47.0,14.0,40.42857142857143,6.571428571428571,47.0,65.0,89.0,24.0,76.64285714285714,11.642857142857142,65.0,74.9216,107.8682,32.946600000000004,93.12564285714286,14.742557142857148,107.8682,494.0,1234.93,740.9300000000001,907.0364285714286,354.03122448979593,1234.93,11.0,16.0,5.0,13.428571428571429,2.4285714285714284,11.0,4.0,5.0,1.0,4.5,0.5,5.0,119.0,145.0,26.0,132.42857142857142,12.571428571428571,145.0,1.93,2.55,0.6199999999999999,2.2135714285714285,0.28836734693877547,1.93,1.0,2.0,1.0,1.5,0.5,1.0,0.0,4.0,4.0,1.9285714285714286,1.9285714285714286,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,5.0,13.428571428571429,2.4285714285714284,11.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,3.0,3.0,1.0714285714285714,1.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.5714285714285714,0.5714285714285714,1.0,16.33,25.92,9.590000000000003,20.857499999999998,4.527500000000002,16.33,0.0,0.799,0.799,0.34242857142857147,0.3913469387755102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,130.35714285714286,99.73469387755101,225.0
7.0,47.0,40.0,22.31578947368421,18.18836565096953,8.0,65.0,87.0,22.0,78.63157894736842,10.044321329639887,87.0,14.0067,107.8682,93.8615,49.740921052631585,42.830626592797785,15.9994,54.8,1234.93,1180.13,490.018947368421,548.8818282548476,54.8,11.0,16.0,5.0,14.105263157894736,2.2880886426592797,16.0,2.0,5.0,3.0,3.1052631578947367,1.3961218836565097,2.0,66.0,145.0,79.0,95.36842105263158,36.57063711911358,66.0,1.93,3.44,1.51,2.8626315789473686,0.687202216066482,3.44,1.0,2.0,1.0,1.631578947368421,0.4653739612188365,2.0,0.0,4.0,4.0,2.473684210526316,1.8227146814404434,4.0,0.0,10.0,10.0,3.6842105263157894,4.653739612188366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,7.7894736842105265,2.365650969529086,6.0,0.0,1.0,1.0,0.3684210526315789,0.4653739612188365,0.0,0.0,3.0,3.0,1.3157894736842106,0.969529085872576,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.6842105263157894,0.5041551246537397,2.0,9.105,16.33,7.224999999999998,12.064934210526316,3.4272922437673126,9.105,0.0,6.437,6.437,0.33878947368421053,0.6419168975069252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,100.05263157894737,101.95567867036011,12.0
16.0,47.0,31.0,33.6,14.293333333333331,47.0,65.0,88.0,23.0,75.13333333333334,10.80888888888889,65.0,32.065,107.8682,75.8032,75.19837333333334,34.84781511111111,107.8682,388.36,1234.93,846.57,894.7333333333333,405.0986666666667,1234.93,11.0,16.0,5.0,13.2,2.3466666666666667,11.0,3.0,5.0,2.0,4.133333333333334,0.9244444444444445,5.0,105.0,145.0,40.0,127.33333333333333,18.84444444444444,145.0,1.93,2.58,0.6500000000000001,2.195333333333333,0.30773333333333336,1.93,1.0,2.0,1.0,1.4666666666666666,0.49777777777777776,1.0,0.0,4.0,4.0,1.7333333333333334,1.848888888888889,0.0,0.0,10.0,10.0,6.0,4.8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,9.2,2.5600000000000005,11.0,0.0,1.0,1.0,0.5333333333333333,0.49777777777777776,1.0,0.0,4.0,4.0,1.0666666666666667,1.1377777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.6,0.6400000000000001,1.0,16.33,25.786875,9.456875,20.55775,4.509600000000001,16.33,0.0,2.202,2.202,0.9063333333333332,1.0365333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,163.0,74.4,225.0
34.0,50.0,16.0,42.0,6.4,47.0,65.0,89.0,24.0,75.6,11.306666666666667,65.0,78.96,118.71,39.75,97.02770666666667,14.454165333333334,107.8682,494.0,1234.93,740.9300000000001,889.9013333333334,368.0305777777778,1234.93,11.0,16.0,5.0,13.2,2.3466666666666667,11.0,4.0,5.0,1.0,4.6,0.4800000000000001,5.0,120.0,145.0,25.0,134.6,11.680000000000001,145.0,1.93,2.55,0.6199999999999999,2.1799999999999997,0.29599999999999993,1.93,1.0,2.0,1.0,1.4666666666666666,0.49777777777777776,1.0,0.0,4.0,4.0,1.7333333333333334,1.848888888888889,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,5.0,13.2,2.3466666666666667,11.0,0.0,1.0,1.0,0.5333333333333333,0.49777777777777776,1.0,0.0,4.0,4.0,1.0666666666666667,1.1377777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.6,0.6400000000000001,1.0,16.33,33.285,16.955,21.296333333333333,5.297422222222224,16.33,0.0,0.799,0.799,0.31960000000000005,0.38352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,135.0,96.8,225.0
8.0,82.0,74.0,33.88,24.8448,8.0,65.0,87.0,22.0,78.12,9.446399999999999,87.0,15.9994,207.2,191.20059999999998,79.664264,61.118269440000006,15.9994,54.8,1234.93,1180.13,566.9764,491.689344,54.8,11.0,16.0,5.0,13.88,2.0736,16.0,2.0,6.0,4.0,3.72,1.6512,2.0,66.0,146.0,80.0,107.24,39.5904,66.0,1.93,3.44,1.51,2.7188,0.692352,3.44,1.0,2.0,1.0,1.64,0.4608,2.0,0.0,4.0,4.0,2.24,1.6896,4.0,0.0,10.0,10.0,5.2,4.992,0.0,0.0,14.0,14.0,2.24,3.7632000000000003,0.0,6.0,28.0,22.0,11.32,5.3376,6.0,0.0,1.0,1.0,0.36,0.4608,0.0,0.0,4.0,4.0,1.6,1.152,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.96,0.6912,2.0,9.105,28.11,19.005,14.746799999999999,5.416127999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,122.76,106.32959999999999,12.0
8.0,53.0,45.0,30.2,17.76,47.0,65.0,96.0,31.0,76.75,10.575,65.0,15.9994,126.90447,110.90507000000001,68.54967350000001,42.040218800000005,107.8682,54.8,1234.93,1180.13,718.1210000000001,563.7839,1234.93,11.0,17.0,6.0,13.6,2.3400000000000003,11.0,2.0,5.0,3.0,3.7,1.3599999999999999,5.0,66.0,145.0,79.0,110.6,35.68,145.0,1.93,3.44,1.51,2.5785,0.69735,1.93,1.0,2.0,1.0,1.55,0.49499999999999994,1.0,0.0,5.0,5.0,2.05,1.8549999999999998,0.0,0.0,10.0,10.0,6.0,4.8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,11.0,9.6,2.88,11.0,0.0,1.0,1.0,0.45,0.495,1.0,0.0,4.0,4.0,1.25,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.7,0.7,1.0,9.105,43.015,33.91,15.441749999999995,5.0694,16.33,0.0,1.062,1.062,0.09140000000000001,0.15538000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,131.75,102.575,225.0
33.0,47.0,14.0,37.0,5.0,34.0,65.0,89.0,24.0,81.75,8.375,89.0,74.9216,107.8682,32.946600000000004,85.17745,11.345375,78.96,494.0,1234.93,740.9300000000001,828.2325000000001,334.2325,494.0,11.0,16.0,5.0,14.5,1.75,16.0,4.0,5.0,1.0,4.25,0.375,4.0,119.0,145.0,26.0,126.0,9.5,120.0,1.93,2.55,0.6199999999999999,2.3025,0.2474999999999999,2.55,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.75,1.375,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,5.0,14.5,1.75,16.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,3.0,3.0,1.75,0.875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.5,2.0,16.33,25.92,9.590000000000003,22.58625,3.333750000000001,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,104.75,90.75,14.0
47.0,79.0,32.0,71.0,12.0,79.0,65.0,66.0,1.0,65.75,0.375,66.0,107.8682,196.966569,89.09836899999999,174.69197675,33.41188837499999,196.966569,1234.93,1337.33,102.39999999999986,1311.73,38.39999999999992,1337.33,11.0,11.0,0.0,11.0,0.0,11.0,5.0,6.0,1.0,5.75,0.375,6.0,136.0,145.0,9.0,138.25,3.375,136.0,1.93,2.54,0.6100000000000001,2.3875,0.22874999999999995,2.54,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,10.5,5.25,14.0,11.0,25.0,14.0,21.5,5.25,25.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,16.33,16.7,0.370000000000001,16.607499999999998,0.13875000000000082,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
15.0,83.0,68.0,25.6,15.760000000000002,16.0,65.0,88.0,23.0,84.5,4.5,88.0,30.973762,208.9804,178.006638,57.1186124,40.52227504,32.065,317.3,1234.93,917.6300000000001,474.409,166.1024,388.36,11.0,16.0,5.0,15.2,0.9600000000000002,16.0,3.0,6.0,3.0,3.5,0.8,3.0,105.0,148.0,43.0,113.7,13.120000000000001,105.0,1.93,2.58,0.6500000000000001,2.3810000000000002,0.23879999999999998,2.58,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,3.3,0.8400000000000001,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,14.0,14.0,1.4,2.52,0.0,5.0,29.0,24.0,8.6,4.56,6.0,0.0,1.0,1.0,0.1,0.18,0.0,0.0,3.0,3.0,2.1,0.54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.2,0.4800000000000001,2.0,16.33,32.95,16.620000000000005,24.91417261904,2.654408333344,25.786875,0.0,2.202,2.202,1.6461999999999999,0.66696,2.202,0.0,0.0,0.0,0.0,0.0,0.0,2.0,225.0,223.0,66.1,36.46,70.0
15.0,83.0,68.0,36.4,11.44,34.0,65.0,89.0,24.0,85.1,4.860000000000002,89.0,30.973762,208.9804,178.006638,85.25561239999999,29.26747504,78.96,317.3,1234.93,917.6300000000001,537.793,140.74880000000002,494.0,11.0,16.0,5.0,15.2,0.9600000000000002,16.0,3.0,6.0,3.0,4.1,0.5599999999999998,4.0,107.0,148.0,41.0,122.7,9.520000000000001,120.0,1.93,2.55,0.6199999999999999,2.363,0.22439999999999988,2.55,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,3.3,0.8400000000000001,4.0,0.0,10.0,10.0,8.0,3.2,10.0,0.0,14.0,14.0,1.4,2.52,0.0,5.0,29.0,24.0,14.6,4.5600000000000005,16.0,0.0,1.0,1.0,0.1,0.18,0.0,0.0,3.0,3.0,2.1,0.54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.2,0.4800000000000001,2.0,16.33,32.95,16.620000000000005,24.99404761904,2.7023333333440016,25.92,0.0,1.625,1.625,0.8044,0.32824,0.799,0.0,0.0,0.0,0.0,0.0,0.0,2.0,225.0,223.0,32.5,38.5,14.0
16.0,83.0,67.0,43.333333333333336,27.333333333333332,16.0,65.0,88.0,23.0,82.66666666666667,6.444444444444443,88.0,32.065,208.9804,176.9154,103.37393333333334,71.30893333333333,32.065,388.36,1234.93,846.57,590.8366666666667,217.9555555555556,388.36,11.0,16.0,5.0,14.666666666666666,1.4444444444444446,16.0,3.0,6.0,3.0,4.333333333333333,1.3333333333333333,3.0,105.0,148.0,43.0,125.66666666666667,20.666666666666668,105.0,1.93,2.58,0.6500000000000001,2.3366666666666664,0.24333333333333337,2.58,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,4.0,4.0,2.8333333333333335,1.222222222222222,4.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,6.0,29.0,23.0,14.333333333333334,9.444444444444445,6.0,0.0,1.0,1.0,0.16666666666666666,0.2777777777777778,0.0,0.0,4.0,4.0,2.1666666666666665,0.888888888888889,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.3333333333333335,0.7777777777777778,2.0,16.33,32.95,16.620000000000005,25.791770833333334,3.1588194444444464,25.786875,0.0,2.202,2.202,1.101,1.101,2.202,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,112.0,75.33333333333333,70.0
